filename,time,fake,logit
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-ffhqu-1024x1024/seed1445.png,6.914307,1,-5.427598
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/66000/66206.png,1.428820,0,-18.240410
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/66000/66722.png,1.320306,0,-14.353018
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/68000/68235.png,1.457263,0,-19.938965
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/68000/68319.png,1.334959,0,-16.434141
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/66000/66514.png,1.462257,0,-18.312901
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/65000/65790.png,1.261716,0,-11.056623
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-ffhqu-1024x1024/seed0881.png,1.264116,1,-4.039687
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/66000/66551.png,1.224838,0,-12.244653
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-ffhqu-1024x1024/seed2820.png,1.241605,1,-3.613670
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/66000/66715.png,1.281504,0,-15.405328
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-ffhqu-1024x1024/seed0740.png,1.233872,1,-4.536964
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/67000/67322.png,1.437132,0,-22.798183
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-ffhqu-1024x1024/seed2207.png,1.219782,1,-2.662926
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/65000/65468.png,1.413420,0,-13.710905
/content/drive/MyDrive/datasets/ffhq-real/images1024x1024/67000/67946.png,1.360892,0,-12.786604
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-ffhqu-1024x1024/seed4964.png,1.224136,1,-7.711921
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-ffhqu-1024x1024/seed4318.png,1.292085,1,-6.561077
