filename,time,fake,logit
/content/drive/MyDrive/datasets/celeba-hq/data256x256/06764.jpg,8.047043,0,-6.558606
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/003320.png,1.014585,1,1.485050
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/003018.png,1.039421,1,-6.855953
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/003406.png,1.008193,1,-6.919942
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/003823.png,1.107856,1,0.620059
/content/drive/MyDrive/datasets/celeba-hq/data256x256/22055.jpg,0.981729,0,-7.096768
/content/drive/MyDrive/datasets/celeba-hq/data256x256/29026.jpg,0.968771,0,-3.716324
/content/drive/MyDrive/datasets/celeba-hq/data256x256/01738.jpg,0.973182,0,-12.412520
/content/drive/MyDrive/datasets/celeba-hq/data256x256/02512.jpg,0.982662,0,-13.085180
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/002958.png,1.035233,1,0.590448
/content/drive/MyDrive/datasets/celeba-hq/data256x256/22602.jpg,0.968145,0,-8.965487
/content/drive/MyDrive/datasets/celeba-hq/data256x256/19715.jpg,1.000672,0,-9.484294
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/004290.png,1.015610,1,-5.007588
/content/drive/MyDrive/datasets/celeba-hq/data256x256/19896.jpg,0.987716,0,-9.937567
/content/drive/MyDrive/datasets/celeba-hq/data256x256/00624.jpg,1.018332,0,-9.171668
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/001238.png,1.143550,1,-4.907095
/content/drive/MyDrive/datasets/celeba-hq/data256x256/02556.jpg,0.964235,0,-12.983680
/content/drive/MyDrive/datasets/celeba-hq/data256x256/26079.jpg,0.997170,0,-8.985629
/content/drive/MyDrive/datasets/tt/celebahq_k400_p1.0_fid10.2/002843.png,0.999196,1,-3.139020
/content/drive/MyDrive/datasets/celeba-hq/data256x256/01733.jpg,0.989513,0,-10.453348
