filename,time,fake,logit
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/29/000933.png,0.088926,1,-3.330694
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/546/000905.png,0.085312,1,-6.995629
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00078561.JPEG,0.190365,0,-15.148251
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/869/000525.png,0.059694,1,-0.761910
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00013996.JPEG,0.190676,0,-7.176034
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/804/000583.png,0.060679,1,0.448245
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00026386.JPEG,0.174848,0,-12.252625
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00041493.JPEG,0.156890,0,-16.879816
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00027641.JPEG,0.179762,0,-12.310124
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/741/000648.png,0.058787,1,-4.457324
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00018360.JPEG,0.174991,0,-9.445186
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/672/000482.png,0.059512,1,6.501673
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00002209.JPEG,0.172827,0,-22.417095
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/427/000420.png,0.059328,1,-4.761866
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/9/000981.png,0.057993,1,-7.710393
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00000095.JPEG,0.208735,0,-17.006535
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/675/000727.png,0.060028,1,5.677444
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00086693.JPEG,0.149099,0,-23.838160
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/876/000744.png,0.059313,1,-0.622052
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/877/000178.png,0.057691,1,4.270252
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00082241.JPEG,0.174793,0,-21.908096
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00084580.JPEG,0.081758,0,-5.316423
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/798/000946.png,0.059134,1,2.274782
/kaggle/input/imagenet-object-localization-challenge/ILSVRC/Data/CLS-LOC/test/ILSVRC2012_test_00070048.JPEG,0.182168,0,-16.957588
/kaggle/working/cin_k250_p1.0_a1.0_fid15.98/102/000845.png,0.061212,1,-1.946304
