filename,time,fake,logit
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed0955.png,7.715838,1,1.089840
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1559.png,2.166116,1,-1.589161
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1048.png,2.248206,1,-7.552406
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1866.png,2.185790,1,3.501413
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1208.png,2.165257,1,3.240160
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed0941.png,2.115994,1,3.968123
/content/drive/MyDrive/datasets/metfaces-release/images/10217-00.png,2.128607,0,-7.527303
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1731.png,2.106948,1,2.568235
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1118.png,2.312464,1,1.905976
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1475.png,2.097716,1,1.177781
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed0975.png,2.245914,1,-2.790912
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1149.png,2.153883,1,2.106130
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1718.png,2.179292,1,5.140423
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1508.png,2.145594,1,1.093713
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed0067.png,2.232688,1,-2.233798
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-metfacesu-1024x1024/seed1344.png,2.271246,1,-1.399228
