filename,time,fake,logit
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2886.png,1.269166,1,-3.315708
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1481.png,1.405324,1,5.929752
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_002749.png,0.241439,0,-16.604780
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1225.png,1.239717,1,1.261913
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2863.png,1.275891,1,8.048773
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4641.png,1.228117,1,-3.437431
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_001272.png,0.246546,0,-16.452034
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1373.png,1.192772,1,-1.261508
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3546.png,1.138000,1,1.357554
/content/drive/MyDrive/datasets/afhq_v2/test/wild/flickr_wild_001737.png,0.250075,0,-18.641426
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3276.png,1.274863,1,-1.117518
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4592.png,1.157500,1,5.044150
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4387.png,1.182873,1,-4.550065
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0096.png,1.743048,1,3.118604
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0136.png,1.239135,1,2.732787
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0273.png,1.255123,1,2.260271
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4480.png,1.175474,1,3.718927
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1254.png,1.169285,1,-1.855571
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0752.png,1.199706,1,7.420333
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4344.png,1.168131,1,-0.477880
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4290.png,1.167698,1,4.940891
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0688.png,1.163537,1,4.315549
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0203.png,1.207631,1,-1.102052
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3024.png,1.152309,1,2.918232
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2071.png,1.173374,1,5.801336
/content/drive/MyDrive/datasets/afhq_v2/test/wild/flickr_wild_002081.png,0.248843,0,-12.276599
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1061.png,1.255212,1,2.346746
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2602.png,1.227517,1,2.301440
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0744.png,1.203001,1,-1.154539
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3103.png,1.253065,1,-0.800765
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0145.png,2.149057,1,1.613048
/content/drive/MyDrive/datasets/afhq_v2/test/dog/pixabay_dog_003334.png,0.242185,0,-14.564967
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2525.png,1.207903,1,2.110128
/content/drive/MyDrive/datasets/afhq_v2/test/wild/flickr_wild_002994.png,0.242803,0,-8.864409
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3836.png,1.241984,1,2.302489
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2888.png,1.179713,1,4.948908
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0280.png,1.284692,1,2.369318
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2972.png,1.160215,1,2.798929
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2915.png,1.196250,1,5.427247
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1888.png,1.149434,1,-0.756637
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2467.png,1.187383,1,3.188062
/content/drive/MyDrive/datasets/afhq_v2/test/wild/pixabay_wild_000423.png,0.242979,0,-4.509225
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2937.png,1.787668,1,1.305744
/content/drive/MyDrive/datasets/afhq_v2/test/wild/flickr_wild_003587.png,0.243850,0,-14.596201
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0673.png,1.899191,1,4.100981
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1109.png,1.176490,1,2.936172
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_000096.png,0.242621,0,-10.661894
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_002986.png,0.241991,0,-17.568871
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4403.png,1.180451,1,0.535681
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2433.png,1.246366,1,0.679917
/content/drive/MyDrive/datasets/afhq_v2/test/cat/flickr_cat_000180.png,0.241330,0,-14.120687
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1852.png,1.131923,1,5.935795
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3972.png,1.153886,1,5.089877
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3835.png,1.738470,1,-2.740258
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3888.png,1.264868,1,3.733435
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3918.png,1.204211,1,3.115544
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_001348.png,0.242987,0,-10.175836
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2884.png,1.253826,1,2.993715
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2072.png,1.248294,1,-2.090093
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3940.png,1.194893,1,8.801248
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4610.png,1.276861,1,-3.138774
/content/drive/MyDrive/datasets/afhq_v2/test/wild/flickr_wild_003380.png,0.243413,0,-13.544471
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4583.png,1.181426,1,5.304715
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_004461.png,0.242360,0,-14.329718
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1021.png,1.283288,1,2.957092
/content/drive/MyDrive/datasets/afhq_v2/test/cat/flickr_cat_000418.png,0.242297,0,-13.767636
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1790.png,1.458101,1,2.866660
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3273.png,1.294355,1,5.169563
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2565.png,1.182392,1,-1.094185
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0473.png,1.205706,1,4.853083
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0617.png,1.148893,1,-0.980535
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1438.png,1.238482,1,4.792664
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2309.png,1.187567,1,4.836374
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3342.png,1.205682,1,0.486257
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4379.png,1.127256,1,3.830602
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4692.png,1.227327,1,1.146910
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3210.png,1.187979,1,-1.422107
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0729.png,1.193111,1,-0.771753
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_002989.png,0.245989,0,-10.823799
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2537.png,1.237449,1,0.817394
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4127.png,1.230420,1,8.149131
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3232.png,1.136626,1,2.068553
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3036.png,1.108798,1,0.664937
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2612.png,1.988745,1,7.037443
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed2815.png,1.674079,1,2.963291
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed1483.png,1.149448,1,10.441281
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0252.png,1.182529,1,0.325363
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed0820.png,1.356308,1,6.711507
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed4040.png,1.174332,1,11.685187
/content/drive/MyDrive/datasets/afhq_v2/test/wild/flickr_wild_000629.png,0.248117,0,-9.146605
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-t-afhqv2-512x512/seed3310.png,1.188638,1,3.349940
