filename,time,fake,logit
/content/drive/MyDrive/datasets/afhq_v2/test/cat/flickr_cat_000802.png,7.721252,0,-10.908344
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed1010.png,1.823350,1,-1.789812
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed4145.png,1.190700,1,-3.266187
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed1298.png,1.273654,1,-2.942442
/content/drive/MyDrive/datasets/afhq_v2/test/cat/flickr_cat_000714.png,1.195317,0,-14.055169
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed4527.png,1.272805,1,0.256352
/content/drive/MyDrive/datasets/afhq_v2/test/cat/flickr_cat_000174.png,1.201227,0,-15.459651
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2651.png,2.244067,1,-0.837356
/content/drive/MyDrive/datasets/afhq_v2/test/dog/flickr_dog_000258.png,1.204236,0,-10.637088
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2793.png,1.212544,1,0.302484
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_001665.png,1.141111,0,-13.686989
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed3038.png,1.217674,1,1.986455
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed3538.png,1.237421,1,0.399126
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed3302.png,1.254327,1,-3.908926
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0896.png,1.291300,1,-3.735824
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0270.png,1.165903,1,2.945801
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2469.png,1.158474,1,-4.301056
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed1202.png,1.215924,1,0.336149
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed3881.png,1.188660,1,-1.757322
/content/drive/MyDrive/datasets/afhq_v2/test/cat/flickr_cat_000437.png,1.181770,0,-21.573963
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0700.png,1.206554,1,-2.139242
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0810.png,1.205412,1,-5.661438
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_001040.png,1.274570,0,-16.110458
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2084.png,1.215270,1,-1.941537
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_002543.png,1.163758,0,-14.979767
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed4693.png,1.190448,1,-1.768616
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0115.png,1.144218,1,-4.908006
/content/drive/MyDrive/datasets/afhq_v2/test/wild/pixabay_wild_001133.png,1.212044,0,-7.392812
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed4062.png,1.167624,1,-1.332923
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed3295.png,1.169352,1,2.569160
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0161.png,1.201844,1,1.195798
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed1762.png,1.171428,1,-0.805104
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed4076.png,1.192379,1,-4.102213
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed1192.png,1.158820,1,-2.511102
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed3251.png,1.253741,1,4.963879
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_003524.png,1.210945,0,-19.797966
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0199.png,1.170356,1,2.352711
/content/drive/MyDrive/datasets/afhq_v2/test/cat/pixabay_cat_004415.png,1.186954,0,-18.154610
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2170.png,1.183934,1,-2.909087
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2950.png,1.209308,1,-1.231361
/content/drive/MyDrive/datasets/afhq_v2/test/wild/flickr_wild_002501.png,1.187128,0,-18.327459
/content/drive/MyDrive/datasets/afhq_v2/test/cat/flickr_cat_000635.png,1.147514,0,-14.703852
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed1725.png,1.690363,1,-5.078253
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2211.png,1.156374,1,-1.291672
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed4816.png,1.280875,1,-3.030688
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed4711.png,1.152228,1,-4.145058
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2714.png,1.797822,1,2.253927
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2970.png,1.233658,1,-0.403293
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed0711.png,1.197770,1,-1.648218
/content/drive/MyDrive/datasets/afhq_v2/test/dog/pixabay_dog_001463.png,1.185237,0,-15.920941
/content/drive/MyDrive/datasets/my_generated/stylegan3/stylegan3-r-afhqv2-512x512/seed2808.png,1.270895,1,-4.806152
