filename,time,fake,logit
/content/drive/MyDrive/datasets/glide/inpainting/id000000394244.png,0.088795,1,-18.455372
/content/drive/MyDrive/datasets/glide/inpainting/id000000303508.png,0.080539,1,-33.312252
/content/drive/MyDrive/datasets/coco/test2017/000000079078.jpg,0.268122,0,-15.126008
/content/drive/MyDrive/datasets/glide/inpainting/id000000459064.png,0.060523,1,-10.241749
/content/drive/MyDrive/datasets/glide/inpainting/id000000337962.png,0.058275,1,-6.986191
/content/drive/MyDrive/datasets/coco/test2017/000000049198.jpg,0.164150,0,-15.607349
/content/drive/MyDrive/datasets/coco/test2017/000000005969.jpg,0.259794,0,-17.064165
/content/drive/MyDrive/datasets/coco/test2017/000000042379.jpg,0.235588,0,-10.259869
/content/drive/MyDrive/datasets/coco/test2017/000000016566.jpg,0.103427,0,-29.475784
/content/drive/MyDrive/datasets/glide/inpainting/id000000033008.png,0.060067,1,-2.303144
/content/drive/MyDrive/datasets/coco/test2017/000000029512.jpg,0.235923,0,-11.430218
/content/drive/MyDrive/datasets/coco/test2017/000000031523.jpg,0.227965,0,-19.068014
/content/drive/MyDrive/datasets/glide/inpainting/id000000172276.png,0.060049,1,-10.002499
/content/drive/MyDrive/datasets/glide/inpainting/id000000221996.png,0.057868,1,-10.884606
/content/drive/MyDrive/datasets/coco/test2017/000000058228.jpg,0.236838,0,-17.726849
/content/drive/MyDrive/datasets/glide/inpainting/id000000394115.png,0.061662,1,-18.507246
/content/drive/MyDrive/datasets/glide/inpainting/id000000099584.png,0.058885,1,-16.010380
/content/drive/MyDrive/datasets/glide/inpainting/id000000296038.png,0.059207,1,-20.672453
/content/drive/MyDrive/datasets/coco/test2017/000000041344.jpg,0.261146,0,-9.530782
/content/drive/MyDrive/datasets/coco/test2017/000000028796.jpg,0.228223,0,-17.413187
/content/drive/MyDrive/datasets/coco/test2017/000000057889.jpg,0.258271,0,-14.426702
/content/drive/MyDrive/datasets/coco/test2017/000000062465.jpg,0.261979,0,-7.135481
/content/drive/MyDrive/datasets/coco/test2017/000000067820.jpg,0.204912,0,-2.335196
/content/drive/MyDrive/datasets/coco/test2017/000000009704.jpg,0.266011,0,-17.423386
/content/drive/MyDrive/datasets/coco/test2017/000000007848.jpg,0.235161,0,-19.693529
/content/drive/MyDrive/datasets/coco/test2017/000000074161.jpg,0.351073,0,-17.688665
/content/drive/MyDrive/datasets/glide/inpainting/id000000550783.png,0.061211,1,-10.032853
/content/drive/MyDrive/datasets/coco/test2017/000000054530.jpg,0.258537,0,-18.151085
/content/drive/MyDrive/datasets/glide/inpainting/id000000336340.png,0.061450,1,-6.350088
/content/drive/MyDrive/datasets/coco/test2017/000000055669.jpg,0.234542,0,-31.170345
/content/drive/MyDrive/datasets/glide/inpainting/id000000065898.png,0.060479,1,-24.814957
/content/drive/MyDrive/datasets/coco/test2017/000000053377.jpg,0.259945,0,-24.270752
/content/drive/MyDrive/datasets/coco/test2017/000000003581.jpg,0.855493,0,-11.195498
/content/drive/MyDrive/datasets/coco/test2017/000000012659.jpg,0.466699,0,-32.168236
/content/drive/MyDrive/datasets/coco/test2017/000000064972.jpg,0.561888,0,-25.799494
/content/drive/MyDrive/datasets/glide/inpainting/id000000262851.png,0.429832,1,-24.637453
/content/drive/MyDrive/datasets/glide/inpainting/id000000149583.png,0.376057,1,-8.565801
/content/drive/MyDrive/datasets/glide/inpainting/id000000033633.png,0.395518,1,-23.898594
/content/drive/MyDrive/datasets/glide/inpainting/id000000516673.png,0.378388,1,-17.207424
/content/drive/MyDrive/datasets/coco/test2017/000000053069.jpg,0.630635,0,-9.063695
/content/drive/MyDrive/datasets/glide/inpainting/id000000066441.png,0.432997,1,-5.769098
/content/drive/MyDrive/datasets/coco/test2017/000000016853.jpg,0.649366,0,-13.624845
/content/drive/MyDrive/datasets/glide/inpainting/id000000459557.png,0.390836,1,-24.812485
/content/drive/MyDrive/datasets/coco/test2017/000000002914.jpg,0.591260,0,-14.380429
/content/drive/MyDrive/datasets/glide/inpainting/id000000327983.png,0.386452,1,-32.686844
/content/drive/MyDrive/datasets/glide/inpainting/id000000267932.png,0.402272,1,-27.868937
/content/drive/MyDrive/datasets/coco/test2017/000000073351.jpg,0.547545,0,-7.326736
/content/drive/MyDrive/datasets/coco/test2017/000000055529.jpg,0.607563,0,-15.426715
/content/drive/MyDrive/datasets/coco/test2017/000000025963.jpg,0.585108,0,-18.936331
/content/drive/MyDrive/datasets/coco/test2017/000000025111.jpg,0.603211,0,-9.540100
/content/drive/MyDrive/datasets/coco/test2017/000000047536.jpg,0.715175,0,-8.924932
/content/drive/MyDrive/datasets/glide/inpainting/id000000202827.png,0.375356,1,-6.735205
/content/drive/MyDrive/datasets/glide/inpainting/id000000132104.png,0.485429,1,-26.142145
/content/drive/MyDrive/datasets/glide/inpainting/id000000467314.png,0.415015,1,-14.702434
/content/drive/MyDrive/datasets/coco/test2017/000000001730.jpg,0.627955,0,-11.450912
/content/drive/MyDrive/datasets/coco/test2017/000000009264.jpg,0.496695,0,-17.829123
/content/drive/MyDrive/datasets/glide/inpainting/id000000394211.png,0.386401,1,-19.980072
/content/drive/MyDrive/datasets/coco/test2017/000000004677.jpg,0.576057,0,-0.311592
/content/drive/MyDrive/datasets/coco/test2017/000000024001.jpg,0.574894,0,-8.756207
/content/drive/MyDrive/datasets/glide/inpainting/id000000442724.png,0.389810,1,-10.489213
/content/drive/MyDrive/datasets/glide/inpainting/id000000574275.png,0.459914,1,-8.157529
/content/drive/MyDrive/datasets/glide/inpainting/id000000230507.png,0.380874,1,-26.299400
/content/drive/MyDrive/datasets/glide/inpainting/id000000156367.png,0.370899,1,-25.559504
/content/drive/MyDrive/datasets/coco/test2017/000000040546.jpg,0.684455,0,-14.487848
/content/drive/MyDrive/datasets/coco/test2017/000000030622.jpg,0.593170,0,-17.499804
/content/drive/MyDrive/datasets/coco/test2017/000000063783.jpg,0.447056,0,-19.641693
/content/drive/MyDrive/datasets/glide/inpainting/id000000001153.png,0.383876,1,-25.200531
/content/drive/MyDrive/datasets/glide/inpainting/id000000418372.png,0.404078,1,-20.185156
/content/drive/MyDrive/datasets/glide/inpainting/id000000295442.png,0.369566,1,-16.111736
/content/drive/MyDrive/datasets/coco/test2017/000000052042.jpg,0.637164,0,-20.452480
/content/drive/MyDrive/datasets/coco/test2017/000000020793.jpg,0.550030,0,-13.223508
/content/drive/MyDrive/datasets/glide/inpainting/id000000035712.png,0.377652,1,-8.175456
/content/drive/MyDrive/datasets/coco/test2017/000000068010.jpg,0.596317,0,-11.151019
/content/drive/MyDrive/datasets/coco/test2017/000000071074.jpg,0.528563,0,-5.439523
/content/drive/MyDrive/datasets/glide/inpainting/id000000549236.png,0.421651,1,-13.002189
/content/drive/MyDrive/datasets/glide/inpainting/id000000436411.png,0.389073,1,-2.305687
/content/drive/MyDrive/datasets/glide/inpainting/id000000205513.png,0.382624,1,-13.160184
/content/drive/MyDrive/datasets/glide/inpainting/id000000492609.png,0.404835,1,-17.179369
/content/drive/MyDrive/datasets/glide/inpainting/id000000199940.png,0.401124,1,-19.967945
/content/drive/MyDrive/datasets/glide/inpainting/id000000181453.png,0.425351,1,-16.081884
/content/drive/MyDrive/datasets/coco/test2017/000000059377.jpg,0.600551,0,-13.402845
/content/drive/MyDrive/datasets/glide/inpainting/id000000320857.png,0.397360,1,-18.055506
/content/drive/MyDrive/datasets/glide/inpainting/id000000394682.png,0.454992,1,-8.923021
/content/drive/MyDrive/datasets/glide/inpainting/id000000180541.png,0.372334,1,-14.914732
/content/drive/MyDrive/datasets/glide/inpainting/id000000196971.png,0.384254,1,-15.657620
/content/drive/MyDrive/datasets/glide/inpainting/id000000001906.png,0.381417,1,-30.152294
/content/drive/MyDrive/datasets/glide/inpainting/id000000500092.png,0.392577,1,-8.732540
/content/drive/MyDrive/datasets/glide/inpainting/id000000137028.png,0.434676,1,-21.073500
/content/drive/MyDrive/datasets/glide/inpainting/id000000254653.png,0.408010,1,-11.588768
/content/drive/MyDrive/datasets/glide/inpainting/id000000032603.png,0.681847,1,-12.844771
/content/drive/MyDrive/datasets/glide/inpainting/id000000246076.png,0.428246,1,-15.950938
/content/drive/MyDrive/datasets/glide/inpainting/id000000131497.png,0.410732,1,-15.010808
/content/drive/MyDrive/datasets/glide/inpainting/id000000099269.png,0.418642,1,-27.411209
/content/drive/MyDrive/datasets/coco/test2017/000000010956.jpg,0.616721,0,-5.622388
/content/drive/MyDrive/datasets/coco/test2017/000000024381.jpg,0.472497,0,-15.030230
/content/drive/MyDrive/datasets/glide/inpainting/id000000262758.png,0.459133,1,-11.372855
/content/drive/MyDrive/datasets/glide/inpainting/id000000254022.png,0.397075,1,-17.723581
/content/drive/MyDrive/datasets/coco/test2017/000000031704.jpg,0.576189,0,-8.117724
/content/drive/MyDrive/datasets/glide/inpainting/id000000101310.png,0.418333,1,-18.195562
/content/drive/MyDrive/datasets/glide/inpainting/id000000008373.png,0.390372,1,-13.601365
/content/drive/MyDrive/datasets/coco/test2017/000000068824.jpg,0.584665,0,-21.206488
/content/drive/MyDrive/datasets/glide/inpainting/id000000402097.png,0.383677,1,-8.228238
/content/drive/MyDrive/datasets/coco/test2017/000000014789.jpg,0.616327,0,-18.838259
/content/drive/MyDrive/datasets/glide/inpainting/id000000137861.png,0.394083,1,-18.183340
/content/drive/MyDrive/datasets/coco/test2017/000000059986.jpg,0.636954,0,-15.216421
/content/drive/MyDrive/datasets/coco/test2017/000000038961.jpg,0.587890,0,-20.531326
/content/drive/MyDrive/datasets/coco/test2017/000000076755.jpg,0.398299,0,-15.072341
/content/drive/MyDrive/datasets/coco/test2017/000000052301.jpg,0.563415,0,-7.958589
/content/drive/MyDrive/datasets/coco/test2017/000000016324.jpg,0.574349,0,-18.346951
/content/drive/MyDrive/datasets/coco/test2017/000000073887.jpg,0.606335,0,-11.245139
/content/drive/MyDrive/datasets/coco/test2017/000000076379.jpg,0.690113,0,-16.100483
/content/drive/MyDrive/datasets/glide/inpainting/id000000195715.png,0.429863,1,-11.664374
/content/drive/MyDrive/datasets/coco/test2017/000000061934.jpg,0.528964,0,-6.034204
/content/drive/MyDrive/datasets/coco/test2017/000000027630.jpg,0.521745,0,-22.864723
/content/drive/MyDrive/datasets/glide/inpainting/id000000311846.png,0.396014,1,-15.306266
/content/drive/MyDrive/datasets/glide/inpainting/id000000139625.png,0.394814,1,-31.686989
/content/drive/MyDrive/datasets/glide/inpainting/id000000581770.png,0.403382,1,-11.196946
/content/drive/MyDrive/datasets/glide/inpainting/id000000131714.png,0.516963,1,-15.766868
/content/drive/MyDrive/datasets/glide/inpainting/id000000427016.png,0.372143,1,-30.447952
/content/drive/MyDrive/datasets/coco/test2017/000000025053.jpg,0.633526,0,-8.118089
/content/drive/MyDrive/datasets/glide/inpainting/id000000107443.png,0.441207,1,-24.215664
/content/drive/MyDrive/datasets/glide/inpainting/id000000156066.png,0.383579,1,-32.914600
/content/drive/MyDrive/datasets/coco/test2017/000000070385.jpg,0.510370,0,-22.390703
/content/drive/MyDrive/datasets/glide/inpainting/id000000360721.png,0.385116,1,-19.177353
/content/drive/MyDrive/datasets/coco/test2017/000000024742.jpg,0.576634,0,-15.165989
/content/drive/MyDrive/datasets/coco/test2017/000000012032.jpg,0.550092,0,-9.352224
/content/drive/MyDrive/datasets/glide/inpainting/id000000460728.png,0.374677,1,-14.353963
/content/drive/MyDrive/datasets/glide/inpainting/id000000147856.png,0.395458,1,-11.209268
/content/drive/MyDrive/datasets/coco/test2017/000000028326.jpg,0.490921,0,-17.341669
/content/drive/MyDrive/datasets/glide/inpainting/id000000000661.png,0.372118,1,-4.889151
/content/drive/MyDrive/datasets/glide/inpainting/id000000574000.png,0.399295,1,-11.691447
/content/drive/MyDrive/datasets/glide/inpainting/id000000516470.png,0.390977,1,-9.500340
/content/drive/MyDrive/datasets/glide/inpainting/id000000360871.png,0.378453,1,-35.017311
/content/drive/MyDrive/datasets/coco/test2017/000000006389.jpg,0.615333,0,-10.447768
/content/drive/MyDrive/datasets/coco/test2017/000000075945.jpg,0.631537,0,-8.275811
/content/drive/MyDrive/datasets/coco/test2017/000000065230.jpg,0.650328,0,-16.410578
/content/drive/MyDrive/datasets/coco/test2017/000000001152.jpg,0.502454,0,-14.985387
/content/drive/MyDrive/datasets/glide/inpainting/id000000092115.png,0.378407,1,-15.387954
/content/drive/MyDrive/datasets/coco/test2017/000000046955.jpg,0.641961,0,-21.789352
/content/drive/MyDrive/datasets/glide/inpainting/id000000263276.png,0.388141,1,-11.534601
/content/drive/MyDrive/datasets/coco/test2017/000000039850.jpg,0.604179,0,-8.231693
/content/drive/MyDrive/datasets/coco/test2017/000000061193.jpg,0.635750,0,-24.004215
/content/drive/MyDrive/datasets/coco/test2017/000000010873.jpg,0.491791,0,-7.311327
/content/drive/MyDrive/datasets/coco/test2017/000000039960.jpg,0.547393,0,-3.512457
/content/drive/MyDrive/datasets/coco/test2017/000000013027.jpg,0.557797,0,-19.169535
/content/drive/MyDrive/datasets/glide/inpainting/id000000295242.png,0.468702,1,-10.650113
/content/drive/MyDrive/datasets/coco/test2017/000000028807.jpg,0.651778,0,-9.260560
/content/drive/MyDrive/datasets/coco/test2017/000000000647.jpg,0.580896,0,-6.364080
/content/drive/MyDrive/datasets/coco/test2017/000000022073.jpg,0.579482,0,-6.330050
/content/drive/MyDrive/datasets/glide/inpainting/id000000000247.png,0.384712,1,-28.000210
/content/drive/MyDrive/datasets/glide/inpainting/id000000140231.png,0.377624,1,-25.608810
/content/drive/MyDrive/datasets/coco/test2017/000000078385.jpg,0.550740,0,-23.665257
/content/drive/MyDrive/datasets/coco/test2017/000000025338.jpg,0.576341,0,-11.351404
/content/drive/MyDrive/datasets/coco/test2017/000000009073.jpg,0.582673,0,-22.199814
/content/drive/MyDrive/datasets/coco/test2017/000000065340.jpg,0.599110,0,-12.710259
