filename,time,fake,logit
/content/drive/MyDrive/datasets/coco/test2017/000000007173.jpg,0.327945,0,-10.707789
/content/drive/MyDrive/datasets/coco/test2017/000000029638.jpg,0.168466,0,-12.109115
/content/drive/MyDrive/datasets/glide/text2img/annot000000134289.png,0.412583,1,-6.405197
/content/drive/MyDrive/datasets/coco/test2017/000000031404.jpg,0.257725,0,-9.258762
/content/drive/MyDrive/datasets/glide/text2img/annot000000076006.png,0.387375,1,-12.895502
/content/drive/MyDrive/datasets/glide/text2img/annot000000047000.png,0.377259,1,-4.650778
/content/drive/MyDrive/datasets/glide/text2img/annot000000060584.png,0.369962,1,-7.562849
/content/drive/MyDrive/datasets/glide/text2img/annot000000044244.png,0.419534,1,-12.146918
/content/drive/MyDrive/datasets/glide/text2img/annot000000080271.png,0.408433,1,-14.450204
/content/drive/MyDrive/datasets/coco/test2017/000000009580.jpg,0.272625,0,-16.355549
/content/drive/MyDrive/datasets/glide/text2img/annot000000102204.png,0.372473,1,-6.494056
/content/drive/MyDrive/datasets/glide/text2img/annot000000101453.png,0.419234,1,-10.049890
/content/drive/MyDrive/datasets/glide/text2img/annot000000134740.png,0.388193,1,-0.551133
/content/drive/MyDrive/datasets/glide/text2img/annot000000063316.png,0.409923,1,-13.714557
/content/drive/MyDrive/datasets/coco/test2017/000000040868.jpg,0.258478,0,-14.191747
/content/drive/MyDrive/datasets/glide/text2img/annot000000084471.png,1.293928,1,-14.672387
/content/drive/MyDrive/datasets/coco/test2017/000000037799.jpg,4.677309,0,-8.243502
/content/drive/MyDrive/datasets/coco/test2017/000000027033.jpg,0.230811,0,-8.328759
/content/drive/MyDrive/datasets/coco/test2017/000000075889.jpg,0.165421,0,-20.272964
/content/drive/MyDrive/datasets/coco/test2017/000000039543.jpg,0.168070,0,-11.964702
/content/drive/MyDrive/datasets/coco/test2017/000000071958.jpg,0.234204,0,-18.968637
/content/drive/MyDrive/datasets/coco/test2017/000000002464.jpg,0.343095,0,-11.740350
/content/drive/MyDrive/datasets/glide/text2img/annot000000082359.png,0.060880,1,-14.427106
/content/drive/MyDrive/datasets/coco/test2017/000000080437.jpg,0.286426,0,-4.071047
/content/drive/MyDrive/datasets/glide/text2img/annot000000125213.png,0.061274,1,-7.253382
/content/drive/MyDrive/datasets/glide/text2img/annot000000056987.png,0.058733,1,-7.564426
/content/drive/MyDrive/datasets/glide/text2img/annot000000109823.png,0.059456,1,-9.143770
/content/drive/MyDrive/datasets/coco/test2017/000000074971.jpg,0.259417,0,-10.546238
/content/drive/MyDrive/datasets/glide/text2img/annot000000088366.png,0.059552,1,-5.787392
/content/drive/MyDrive/datasets/coco/test2017/000000017469.jpg,0.240548,0,-17.342594
/content/drive/MyDrive/datasets/coco/test2017/000000073887.jpg,0.262018,0,-11.245139
/content/drive/MyDrive/datasets/coco/test2017/000000034057.jpg,0.071327,0,-20.919947
/content/drive/MyDrive/datasets/coco/test2017/000000060439.jpg,0.171978,0,-14.273600
/content/drive/MyDrive/datasets/glide/text2img/annot000000085870.png,0.061165,1,-15.147446
/content/drive/MyDrive/datasets/glide/text2img/annot000000100773.png,0.058466,1,-4.274837
/content/drive/MyDrive/datasets/coco/test2017/000000071511.jpg,0.312248,0,-25.731268
/content/drive/MyDrive/datasets/glide/text2img/annot000000068246.png,0.060893,1,-14.435795
/content/drive/MyDrive/datasets/coco/test2017/000000043380.jpg,0.233244,0,-17.750757
/content/drive/MyDrive/datasets/coco/test2017/000000074111.jpg,0.148344,0,-8.643105
/content/drive/MyDrive/datasets/glide/text2img/annot000000047529.png,0.060202,1,-13.797677
/content/drive/MyDrive/datasets/glide/text2img/annot000000122559.png,0.058548,1,-17.542339
/content/drive/MyDrive/datasets/coco/test2017/000000064972.jpg,0.231442,0,-25.799494
/content/drive/MyDrive/datasets/glide/text2img/annot000000095878.png,0.060504,1,-12.619760
/content/drive/MyDrive/datasets/glide/text2img/annot000000114659.png,0.058843,1,-12.174096
/content/drive/MyDrive/datasets/coco/test2017/000000010956.jpg,0.234787,0,-5.622388
/content/drive/MyDrive/datasets/glide/text2img/annot000000055976.png,0.061630,1,-9.808277
/content/drive/MyDrive/datasets/glide/text2img/annot000000051092.png,0.059016,1,-9.295426
/content/drive/MyDrive/datasets/coco/test2017/000000053732.jpg,0.264960,0,-7.001101
/content/drive/MyDrive/datasets/coco/test2017/000000027760.jpg,0.289145,0,-11.279382
/content/drive/MyDrive/datasets/glide/text2img/annot000000038479.png,0.060791,1,-13.589738
/content/drive/MyDrive/datasets/coco/test2017/000000003805.jpg,0.236149,0,-8.827250
/content/drive/MyDrive/datasets/glide/text2img/annot000000040106.png,0.060496,1,-15.748778
/content/drive/MyDrive/datasets/glide/text2img/annot000000033565.png,0.058395,1,-7.692165
/content/drive/MyDrive/datasets/coco/test2017/000000047793.jpg,0.193845,0,-15.998233
/content/drive/MyDrive/datasets/coco/test2017/000000000509.jpg,0.233176,0,-11.474994
/content/drive/MyDrive/datasets/coco/test2017/000000033101.jpg,0.195415,0,-23.022608
/content/drive/MyDrive/datasets/glide/text2img/annot000000092129.png,0.064031,1,-10.660836
/content/drive/MyDrive/datasets/glide/text2img/annot000000135188.png,0.057309,1,-7.522923
/content/drive/MyDrive/datasets/coco/test2017/000000011521.jpg,0.169420,0,-10.072603
/content/drive/MyDrive/datasets/coco/test2017/000000029534.jpg,0.235248,0,-6.538394
/content/drive/MyDrive/datasets/glide/text2img/annot000000045385.png,0.061100,1,-6.795921
/content/drive/MyDrive/datasets/glide/text2img/annot000000063753.png,0.058453,1,-9.156682
/content/drive/MyDrive/datasets/glide/text2img/annot000000099294.png,0.058184,1,-3.983946
/content/drive/MyDrive/datasets/coco/test2017/000000059585.jpg,0.229494,0,-15.319655
/content/drive/MyDrive/datasets/coco/test2017/000000067642.jpg,0.262745,0,-6.235987
/content/drive/MyDrive/datasets/glide/text2img/annot000000051180.png,0.061009,1,-8.390832
/content/drive/MyDrive/datasets/coco/test2017/000000049305.jpg,0.259138,0,-15.521094
/content/drive/MyDrive/datasets/glide/text2img/annot000000079023.png,0.060304,1,-8.457994
/content/drive/MyDrive/datasets/glide/text2img/annot000000038515.png,0.058755,1,-10.733117
/content/drive/MyDrive/datasets/glide/text2img/annot000000074050.png,0.060847,1,-12.634387
/content/drive/MyDrive/datasets/glide/text2img/annot000000048897.png,0.059464,1,-8.320289
/content/drive/MyDrive/datasets/glide/text2img/annot000000065379.png,0.059047,1,-2.004837
/content/drive/MyDrive/datasets/glide/text2img/annot000000095262.png,0.059775,1,-14.566550
/content/drive/MyDrive/datasets/coco/test2017/000000057139.jpg,0.237505,0,-23.271933
/content/drive/MyDrive/datasets/coco/test2017/000000021854.jpg,0.264094,0,-11.438663
/content/drive/MyDrive/datasets/glide/text2img/annot000000132390.png,0.060815,1,-13.324117
/content/drive/MyDrive/datasets/coco/test2017/000000058373.jpg,0.231746,0,-12.029044
/content/drive/MyDrive/datasets/glide/text2img/annot000000084238.png,0.060383,1,-5.598507
/content/drive/MyDrive/datasets/coco/test2017/000000001482.jpg,0.257910,0,-28.379498
/content/drive/MyDrive/datasets/glide/text2img/annot000000092623.png,0.061252,1,-9.251914
/content/drive/MyDrive/datasets/coco/test2017/000000073485.jpg,0.258970,0,-9.924573
/content/drive/MyDrive/datasets/coco/test2017/000000030687.jpg,0.233143,0,-12.898108
/content/drive/MyDrive/datasets/glide/text2img/annot000000080649.png,0.059541,1,-2.801641
/content/drive/MyDrive/datasets/coco/test2017/000000054767.jpg,0.262018,0,-4.687283
/content/drive/MyDrive/datasets/coco/test2017/000000053069.jpg,0.236585,0,-9.063695
/content/drive/MyDrive/datasets/glide/text2img/annot000000037821.png,0.059902,1,3.593398
/content/drive/MyDrive/datasets/coco/test2017/000000010186.jpg,0.262732,0,-18.076443
/content/drive/MyDrive/datasets/coco/test2017/000000019347.jpg,0.237703,0,-13.634218
/content/drive/MyDrive/datasets/glide/text2img/annot000000068924.png,0.061741,1,-10.354996
/content/drive/MyDrive/datasets/glide/text2img/annot000000065727.png,0.059323,1,-7.381355
/content/drive/MyDrive/datasets/coco/test2017/000000019396.jpg,0.260568,0,-13.917048
/content/drive/MyDrive/datasets/coco/test2017/000000033030.jpg,0.264607,0,-27.070560
/content/drive/MyDrive/datasets/glide/text2img/annot000000041747.png,0.062624,1,-12.106297
/content/drive/MyDrive/datasets/coco/test2017/000000041590.jpg,0.194719,0,-16.743263
/content/drive/MyDrive/datasets/coco/test2017/000000079803.jpg,0.329686,0,-11.291759
/content/drive/MyDrive/datasets/coco/test2017/000000037792.jpg,0.331360,0,-9.037984
/content/drive/MyDrive/datasets/coco/test2017/000000052301.jpg,0.237882,0,-7.958589
/content/drive/MyDrive/datasets/coco/test2017/000000041168.jpg,0.201190,0,-23.323898
/content/drive/MyDrive/datasets/glide/text2img/annot000000126941.png,0.062040,1,-15.158200
/content/drive/MyDrive/datasets/coco/test2017/000000054530.jpg,0.260482,0,-18.151085
/content/drive/MyDrive/datasets/coco/test2017/000000028268.jpg,0.268933,0,-17.032488
/content/drive/MyDrive/datasets/coco/test2017/000000069152.jpg,0.263992,0,-10.031325
